id,lng,lat,weight,serviceTime
1218,116.5520271,27.73658838,69.0,5
1219,116.54225733,27.73196711,141.0,5
1220,116.56406504,27.78555143,313.5,5
1221,116.62482344,27.71767712,158.1,5
1222,116.60082308,27.7679553,180.0,5
1223,116.60650328,27.77397577,240.0,5
1224,116.6015203,27.78161028,65.4,5
1225,116.43198178,27.96322933,119.4,5
1226,116.60110041,27.73047538,203.1,5
1227,116.58095141,27.75533935,147.6,5
1228,116.58934118,27.75982113,383.1,5
1229,116.59024405,27.76391595,45.9,5
1230,116.57941035,27.77018316,53.7,5
1231,116.56509976,27.74325074,375.0,5
1232,116.56818914,27.73495557,20.4,5
1233,116.56289784,27.73142436,63.0,5
1234,116.56687576,27.73827352,71.4,5
1235,116.56435928,27.74697913,21.6,5
1236,116.57792341,27.74313284,57.6,5
1237,116.60838588,27.74792769,153.0,5
1238,116.60068196,27.75223478,87.9,5
1239,116.59422456,27.74907602,86.7,5
1240,116.6234848,27.74069793,141.6,5
1241,116.57233908,27.75542799,100.0,5
1242,116.55110456,27.75871141,21.6,5
1243,116.56415218,27.75602193,95.0,5
1244,116.55425604,27.75811564,60.0,5
1245,116.45175522,27.86814732,190.2,5
1246,116.45251951,27.83455303,96.3,5
1247,116.4488517,27.83784817,77.7,5
1248,116.4498293,27.84327754,102.3,5
1249,116.44729444,27.8695505,56.1,5
1250,116.45383105,27.87729859,39.6,5
1251,116.45322801,27.8725696,55.8,5
1252,116.43871805,27.85990592,46.8,5
1253,116.44149862,27.85639199,57.6,5
1254,116.4470366,27.85138896,115.2,5
1255,116.45271504,27.85647769,39.9,5
1256,116.46340789,27.83319619,37.8,5
1257,116.45617568,27.83370564,63.0,5
1258,116.4595795,27.81819978,48.0,5
1259,116.4895206,27.80703943,12.9,5
1260,116.48162843,27.80347517,67.8,5
1261,116.47983623,27.8097739,55.8,5
1262,116.47159126,27.82053434,104.1,5
1263,116.48175754,27.8211363,24.0,5
1264,116.45419766,27.7873162,20.4,5
1265,116.45968856,27.80505972,33.0,5
1266,116.45666763,27.79033696,78.6,5
1267,116.45904867,27.79311673,59.1,5
1268,116.4590435,27.79775776,108.6,5
1269,116.45973242,27.80914079,72.0,5
1270,116.46361496,27.80930906,95.7,5
1271,116.44051198,27.82730798,63.9,5
1272,116.4309255,27.82976115,58.8,5
1273,116.41554532,27.82534344,25.8,5
1274,116.42009814,27.82523272,38.4,5
1275,116.44691996,27.82044865,28.2,5
1276,116.44588813,27.81581524,102.0,5
1277,116.44094269,27.81781842,56.1,5
1278,116.43569721,27.82225165,119.1,5
1279,116.4293788,27.82383751,47.7,5
1280,116.41348505,27.81201749,45.9,5
1281,116.41464421,27.8159284,35.7,5
1282,116.41928294,27.81312211,49.2,5
1283,116.4266721,27.81662162,34.5,5
1284,116.43559757,27.79294427,75.6,5
1285,116.43361173,27.81612865,63.9,5
1286,116.41511456,27.84204443,24.3,5
1287,116.42220858,27.8440445,35.1,5
1288,116.42521394,27.85571668,35.7,5
1289,116.40793777,27.84096524,59.1,5
1290,116.4125243,27.83667515,17.1,5
1291,116.46046047,27.86329791,91.5,5
1292,116.46887284,27.86592291,114.0,5
1293,116.46438636,27.85114428,90.0,5
1294,116.48909356,27.86181298,180.0,5
1295,116.49569515,27.85552832,57.0,5
1296,116.50726276,27.84128932,12.0,5
1297,116.49573277,27.84734218,15.0,5
1298,116.47925278,27.8341638,42.0,5
1299,116.48306402,27.82969532,30.0,5
1300,116.50439131,27.84907048,120.0,5
1301,116.50072002,27.85035876,108.0,5
1302,116.22642007,27.98752762,177.0,5
1303,116.21989103,27.98684375,84.0,5
1304,116.228596,27.98366873,86.7,5
1305,116.21582142,27.97674497,138.6,5
1306,116.21242448,28.00293543,70.8,5
1307,116.20375286,27.98987064,108.0,5
1308,116.20970184,27.99591269,55.8,5
1309,116.19323559,28.01042362,36.6,5
1310,116.185536,27.98331239,312.3,5
1311,116.18150813,27.98685322,59.4,5
1312,116.20376926,28.026481,65.7,5
1313,116.21260727,28.02173252,86.4,5
1314,116.21636591,28.0137842,74.4,5
1315,116.20460909,28.01075922,56.7,5
1316,116.23035693,27.99609395,11.0,5
1317,116.22718827,27.99972977,60.3,5
1318,116.23644679,27.99086713,66.6,5
1319,116.23275254,27.99253274,38.7,5
1320,116.23682596,27.99802327,148.2,5
1321,116.24112063,27.99108213,35.7,5
1322,116.19714413,27.97615804,146.7,5
1323,116.19554519,27.98104017,85.5,5
1324,116.19590078,27.98319413,41.4,5
1325,116.20494799,27.96892513,315.0,5
1326,116.21303717,27.95833973,92.7,5
1327,116.27245662,27.96986075,162.3,5
1328,116.48919268,27.78050298,54.0,5
1329,116.26151808,27.96391484,128.4,5
1330,116.26132216,27.96352689,36.0,5
1331,116.2645862,27.96228699,59.1,5
1332,116.26767868,27.96432727,99.0,5
1333,116.26048449,27.97518605,163.8,5
1334,116.25050939,27.97878937,185.1,5
1335,116.25974733,27.98564735,288.0,5
1336,116.3187409,27.89908858,78.0,5
1337,116.25691243,27.98512573,373.2,5
1338,116.26790881,27.99018195,132.0,5
1339,116.21165466,27.95077389,108.0,5
1340,116.20978476,27.95203367,152.4,5
1341,116.20223818,27.94973667,86.4,5
1342,116.24721374,27.99924641,45.0,5
1343,116.24480953,27.99821331,45.0,5
1344,116.26010044,27.99712209,63.0,5
1345,116.24783226,27.99799309,246.0,5
1346,116.25536262,27.99802367,90.0,5
1347,116.19415385,27.9350107,66.0,5
1348,116.2029309,27.94332944,48.6,5
1349,116.18421672,27.94280482,42.0,5
1350,116.18587793,27.9447721,42.0,5
1351,116.21756586,27.92618155,161.7,5
1352,116.22625642,27.93879796,24.0,5
1353,116.21961778,27.92960215,86.4,5
1354,116.21534472,27.93244908,19.8,5
1355,116.21387291,27.93775627,34.8,5
1356,116.27568141,27.97466603,105.3,5
1357,116.27833355,27.9736919,87.3,5
1358,116.28533799,27.97766325,153.0,5
1359,116.22804658,27.96887716,126.0,5
1360,116.22696288,27.97256398,153.0,5
1361,116.22262177,27.96681926,324.0,5
1362,116.19809115,27.96438052,393.0,5
1363,116.24091821,27.92698423,94.8,5
1364,116.24111671,27.93557575,107.4,5
1365,116.23714181,27.9365401,58.8,5
1366,116.23674418,27.94091753,60.9,5
1367,116.23704583,27.94950312,162.0,5
1368,116.22436319,27.94677708,301.8,5
1369,116.22490852,27.9578879,64.5,5
1370,116.23266344,27.95783273,51.0,5
1371,116.22746197,27.95405143,146.7,5
1372,116.2146179,27.94347012,91.2,5
1373,116.18958009,27.96354047,308.7,5
1386,116.15542445,27.95394642,89.1,5
1387,116.15054733,27.95699954,51.1,5
1388,116.14591783,27.96129502,50.0,5
1389,116.15441914,27.95128104,90.6,5
1390,116.15488683,27.9527606,96.0,5
1391,116.1435061,27.93414677,253.2,5
1392,116.13883528,27.92660703,120.6,5
1393,116.14082368,27.93312819,175.8,5
1394,116.12119775,27.93641734,30.6,5
1395,116.131331,27.94187009,228.6,5
1396,116.12981039,27.93916165,202.6,5
1397,116.09877608,27.9195488,189.0,5
1398,116.11203594,27.92049157,210.0,5
1399,116.12580834,27.92465136,72.0,5
1400,116.13422991,27.9829047,205.2,5
1401,116.13308434,27.99317498,19.8,5
1402,116.12725998,27.98177312,55.8,5
1403,116.10943817,27.90565957,360.0,5
1404,116.11429746,27.91261328,67.2,5
1405,116.12119696,27.94650406,88.8,5
1406,116.10087799,27.94423706,72.0,5
1407,116.12104674,27.94391123,42.6,5
1408,116.1118087,27.94212684,211.5,5
1409,116.11168988,27.95071525,240.0,5
1410,116.11058381,27.94937808,228.0,5
1411,116.09803707,27.96757824,217.2,5
1412,116.09818115,27.97792734,93.0,5
1413,116.09954037,27.95968308,49.5,5
1414,116.09910067,27.95482528,39.6,5
1415,116.16007517,27.96228172,114.0,5
1416,116.15172959,27.96507705,109.5,5
1417,116.15934891,27.96622797,108.0,5
1418,116.1288789,27.96257881,525.0,5
1419,116.12284014,27.95577622,96.0,5
1420,116.12915888,27.95559354,85.8,5
1421,116.14993873,27.97013505,75.1,5
1422,116.15350827,27.97880325,61.9,5
1423,116.15599289,27.97362853,50.0,5
1424,116.15586366,27.97589805,50.0,5
1425,116.1588375,27.97334462,95.4,5
1426,116.1639551,27.92719975,84.0,5
1427,116.16511139,27.92585082,273.0,5
1428,116.16537639,27.97561699,174.0,5
1429,116.17742766,27.97744504,178.8,5
1430,116.17697555,27.98235305,96.3,5
1431,116.16028919,27.97606244,149.4,5
1432,116.15537283,27.92650141,210.0,5
1433,116.12713296,27.88869781,57.0,5
1434,116.10500494,27.88714518,139.5,5
1435,116.11995515,27.88944935,135.0,5
1436,116.1445555,27.92035795,108.9,5
1437,116.157541,27.9116423,78.9,5
1438,116.11098663,27.87990107,255.0,5
1439,116.11725451,27.87360674,31.5,5
1440,116.10732447,27.88340891,20.5,5
1441,116.10159723,27.87582853,20.0,5
1442,116.16875485,27.9593549,192.0,5
