id,lng,lat,route,order,weight
栖源-岗上,116.266820899771,27.7772475056772,2.0,22.0,0.1479
栖源-荣坊,116.256437368302,27.7916386342276,2.0,23.0,0.1044
博溪-鸽陂头,116.279285116066,27.7939477837619,2.0,24.0,0.3771
博溪-庄前,116.289857082196,27.7964713812045,2.0,25.0,0.0906
山下-程家,116.284075087807,27.7839527393922,2.0,26.0,0.0363
山下-外山下,116.281428625456,27.782600618105,2.0,27.0,0.0471
山下-里山下,116.280594635619,27.7807457140328,2.0,28.0,0.0231
山下-陈家,116.287234500782,27.7781516011977,2.0,29.0,0.0228
雷李-潘津,116.29485593326,27.7821899994683,2.0,30.0,0.144
山下-下窑,116.291343521271,27.7752599008546,2.0,31.0,0.0279
山下-油榨下,116.295981974324,27.7733921507692,2.0,32.0,0.0504
山下-易坊,116.296704409893,27.7706425022125,2.0,33.0,0.1092
雷李-雷家,116.299223462369,27.7746124743816,2.0,34.0,0.0849
雷李-李家,116.302467309215,27.7752175079755,2.0,35.0,0.1245
雷李-万家,116.30753328469,27.7752080750562,2.0,36.0,0.0411
雷李-外黄,116.305832812774,27.7798855396676,2.0,37.0,0.0726
汤家-大岭,116.324473702208,27.7879305980495,2.0,38.0,0.0393
汤家-梅林,116.338544368298,27.7821538783662,2.0,39.0,0.0804
汤家-下汤、吴家,116.331948976074,27.7734323094539,2.0,40.0,0.0441
汤家-岭上,116.330272359545,27.7703316543382,2.0,41.0,0.0273
汤家-桥头,116.342630324187,27.763399142101,2.0,42.0,0.0156
汤家-上皱,116.33646379992,27.7574536689764,2.0,43.0,0.0279
司尧-王家,116.34982001537,27.7502417214718,2.0,44.0,0.0264
司尧-周家,116.346568868298,27.7463812473584,2.0,45.0,0.0246
司尧-尧家,116.353065480964,27.7457315377642,3.0,1.0,0.0936
司尧-陈司,116.360079212216,27.7398309434179,3.0,2.0,0.0318
曾陆-里朱,116.371197040071,27.7500810502101,3.0,3.0,0.03
司尧-吴家,116.358173746256,27.7642180899671,3.0,4.0,0.0462
曾陆-娥源,116.371434642265,27.7751294289142,3.0,5.0,0.03
曾陆-曾陆,116.376728424662,27.7670053730537,3.0,6.0,0.0705
曾陆-里坊,116.391154465887,27.7687157606829,3.0,7.0,0.0339
郑家-黄石,116.40616362161,27.7781095336599,3.0,8.0,0.024
郑家-郑家,116.410673585697,27.7760936290682,3.0,9.0,0.1026
田南-曾家,116.440405214546,27.7750751288794,3.0,10.0,0.1017
田南-荷岭,116.440461203545,27.7841565413024,3.0,11.0,0.072
田南-田南,116.428253000362,27.7849716266007,3.0,12.0,0.075
田南-叶家,116.422021004281,27.7827118624402,3.0,13.0,0.033
郑家-土桥,116.408886839253,27.7808162690542,3.0,14.0,0.0528
塔溪-娄坑,116.395375802831,27.7862998129887,3.0,15.0,0.0768
塔溪-彭家,116.37911648359,27.7851775565813,3.0,16.0,0.0978
油顿-湛坊,116.364165869492,27.7875950535732,3.0,17.0,0.1188
油顿-舒家,116.363188814685,27.7916616786401,3.0,18.0,0.0285
油顿-街上,116.359452282732,27.7954477071937,3.0,19.0,0.2106
塔溪-周家源,116.376859315162,27.7937530902388,3.0,20.0,0.0378
塔溪-对门、郑家,116.388290847666,27.8022336266177,3.0,21.0,0.0804
熊尧-翁家,116.402549083855,27.8014711854789,3.0,22.0,0.033
熊尧-严岭,116.405262409203,27.8110666867323,3.0,23.0,0.0936
熊尧-吴家,116.408798504045,27.809698082779,3.0,24.0,0.0945
熊尧-罗家,116.409302596229,27.8111866477894,3.0,25.0,0.036
熊尧-陶坊,116.407391459435,27.8188910187452,3.0,26.0,0.0442
熊尧-新村,116.40182529748,27.8161769408405,3.0,27.0,0.05
熊尧-熊尧,116.397659196101,27.809612612803,3.0,28.0,0.1038
熊尧-玉堂店下,116.383850462091,27.8143184766001,3.0,29.0,0.0858
斯和-下彭,116.369296064103,27.8232058459612,3.0,30.0,0.0609
斯和-封张,116.366464866266,27.8249764718993,3.0,31.0,0.1218
斯和-彭家,116.367304599711,27.8264561378272,3.0,32.0,0.1236
斯和-封家,116.356193818214,27.8298048906749,3.0,33.0,0.1167
邱坊-汪家,116.315708070877,27.8114486158826,3.0,34.0,0.084
金坑-翁坊,116.249315279227,27.7535619280473,3.0,35.0,0.0294
金坑-老江,116.252720899654,27.7456734453266,3.0,36.0,0.0762
金坑-金坑,116.253849095398,27.7393305510421,3.0,37.0,0.099
金坑-下陈,116.254756793692,27.7274925909668,3.0,38.0,0.0462
金坑-雷公桥,116.25725022194,27.7214014329243,3.0,39.0,0.0456
金坑-富田,116.261843155854,27.7149957962929,3.0,40.0,0.015
金坑-黄家,116.267787650485,27.7181056788882,3.0,41.0,0.0141
金坑-新居,116.269760361298,27.7182580507592,3.0,42.0,0.0324
金坑-上陈,116.271478865883,27.7145428888062,3.0,43.0,0.0435
龙溪-花家,116.293569350774,27.7103783086095,3.0,44.0,0.1296
龙溪-詹家洲,116.302666572664,27.7072532555177,3.0,45.0,0.0351
龙溪-万家,116.305238283029,27.704517985261,3.0,46.0,0.2529
廖坊-上章,116.332105202886,27.7091157605906,3.0,47.0,0.0417
廖坊-下章,116.334828155793,27.7106709788916,3.0,48.0,0.024
湖上、舍头、大园,116.342789833847,27.7206559207567,3.0,49.0,0.0675
陈园-陈家,116.343902938777,27.7225145136504,3.0,50.0,0.0615
陈园-西塘,116.339022390213,27.7238300427694,3.0,51.0,0.0615
司尧-东坑东为,116.339835136119,27.730540925361,3.0,52.0,0.0894
